Month,Force,Neighbourhood,Burglary,Robbery,Vehicle crime,Violent crime,Anti-social behaviour,Criminal damage and arson,Shoplifting,Other theft,Drugs,Public disorder and weapons,Other crime
2012-12,Avon and Somerset Constabulary,GT025,4,0,2,1,23,7,1,4,0,0,0
2012-12,Avon and Somerset Constabulary,GT026,1,0,0,4,13,8,2,1,1,0,0
2012-12,Avon and Somerset Constabulary,FT004,0,0,0,0,1,0,0,0,0,0,0
2012-12,Avon and Somerset Constabulary,BC198,7,0,8,9,14,3,0,4,0,0,0
2012-12,Avon and Somerset Constabulary,GT021,0,0,1,0,0,0,0,0,0,0,0
2012-12,Avon and Somerset Constabulary,GT022,0,0,0,0,5,0,0,2,0,0,0
2012-12,Avon and Somerset Constabulary,GT023,1,0,0,2,4,1,0,2,0,0,0
2012-12,Avon and Somerset Constabulary,BC194,3,5,7,48,119,9,4,99,6,0,0
2012-12,Avon and Somerset Constabulary,BC195,4,0,12,4,0,7,4,6,2,0,3
2012-12,Avon and Somerset Constabulary,BC196,2,0,6,6,0,10,7,12,0,0,0
2012-12,Avon and Somerset Constabulary,BC197,0,0,1,12,32,3,0,14,5,0,0
2012-12,Avon and Somerset Constabulary,BC190,12,0,8,12,55,4,3,17,1,0,0
2012-12,Avon and Somerset Constabulary,BC191,0,0,3,2,18,1,0,8,1,0,0
2012-12,Avon and Somerset Constabulary,BC192,6,3,4,27,82,4,111,55,12,0,4
2012-12,Avon and Somerset Constabulary,BC193,3,1,11,42,81,8,4,50,15,0,1
2012-12,Avon and Somerset Constabulary,FT001,2,0,0,9,13,8,8,3,1,0,1
2012-12,Avon and Somerset Constabulary,FI004,2,0,1,4,1,1,0,0,1,0,1
2012-12,Avon and Somerset Constabulary,FK001,0,1,1,10,18,9,5,8,3,0,0
2012-12,Avon and Somerset Constabulary,FI001,1,0,2,1,3,2,0,2,0,0,0
2012-12,Avon and Somerset Constabulary,FI002,2,0,3,6,10,6,0,2,0,0,1
2012-12,Avon and Somerset Constabulary,FI003,0,0,1,0,0,1,0,1,0,0,1
2012-12,Avon and Somerset Constabulary,FW002,2,0,1,2,1,1,0,0,0,0,0
2012-12,Avon and Somerset Constabulary,FW003,3,0,4,5,18,5,3,2,1,0,0
2012-12,Avon and Somerset Constabulary,FW001,1,0,0,1,7,3,3,2,1,0,0
2012-12,Avon and Somerset Constabulary,FW006,0,0,2,0,1,0,0,0,0,0,0
2012-12,Avon and Somerset Constabulary,FW007,1,0,0,0,1,0,0,0,0,0,0
2012-12,Avon and Somerset Constabulary,FC008,2,0,0,0,1,0,0,1,0,0,0
2012-12,Avon and Somerset Constabulary,FW005,0,0,0,1,7,0,0,0,0,0,0
2012-12,Avon and Somerset Constabulary,FC006,0,0,0,0,3,1,0,1,0,0,0
2012-12,Avon and Somerset Constabulary,FC007,0,0,0,1,2,0,0,1,0,0,0
2012-12,Avon and Somerset Constabulary,FC004,0,0,0,1,4,2,1,0,0,0,1
2012-12,Avon and Somerset Constabulary,FC005,1,0,0,5,7,2,1,0,1,0,0
2012-12,Avon and Somerset Constabulary,FC002,1,0,0,3,4,0,0,0,2,0,4
2012-12,Avon and Somerset Constabulary,FC003,2,0,2,7,19,2,3,3,0,0,0
2012-12,Avon and Somerset Constabulary,JW116,0,0,0,0,0,0,0,0,0,0,0
2012-12,Avon and Somerset Constabulary,FC001,2,0,0,5,2,1,0,1,1,0,0
2012-12,Avon and Somerset Constabulary,JC204,4,0,0,3,9,4,5,1,1,0,0
2012-12,Avon and Somerset Constabulary,JW117,0,0,0,2,3,0,0,0,0,0,0
2012-12,Avon and Somerset Constabulary,GB008,5,0,1,3,16,7,1,4,1,0,0
2012-12,Avon and Somerset Constabulary,GU009,1,2,1,10,24,10,8,6,0,0,0
2012-12,Avon and Somerset Constabulary,JW111,1,0,0,0,1,1,0,0,1,0,0
2012-12,Avon and Somerset Constabulary,GB001,5,0,5,4,17,6,0,3,1,0,1
2012-12,Avon and Somerset Constabulary,BS134,4,1,10,5,27,11,11,11,1,1,1
2012-12,Avon and Somerset Constabulary,BS135,5,0,12,5,33,7,11,4,3,0,0
2012-12,Avon and Somerset Constabulary,BS132,8,1,4,18,39,14,1,5,0,0,0
2012-12,Avon and Somerset Constabulary,BS133,5,1,7,6,18,6,3,4,0,0,0
2012-12,Avon and Somerset Constabulary,GB006,5,0,3,32,80,14,14,3,8,0,1
2012-12,Avon and Somerset Constabulary,GB007,2,0,1,2,6,0,0,0,2,0,0
2012-12,Avon and Somerset Constabulary,GB011,4,0,1,4,14,5,0,2,1,0,0
2012-12,Avon and Somerset Constabulary,JN308,3,0,4,0,6,0,1,1,0,0,0
2012-12,Avon and Somerset Constabulary,JN309,0,0,0,0,0,0,0,0,0,0,0
2012-12,Avon and Somerset Constabulary,JP213,0,0,1,1,12,2,5,1,1,0,0
2012-12,Avon and Somerset Constabulary,GU005,3,0,2,5,12,2,1,1,2,0,0
2012-12,Avon and Somerset Constabulary,BC173,7,2,8,5,17,7,1,16,2,0,1
2012-12,Avon and Somerset Constabulary,GU007,1,0,0,2,14,4,1,3,4,0,0
2012-12,Avon and Somerset Constabulary,GU006,3,0,1,4,17,6,2,3,2,0,0
2012-12,Avon and Somerset Constabulary,GU001,1,0,2,2,5,1,0,9,2,0,0
2012-12,Avon and Somerset Constabulary,BC174,8,0,8,4,31,9,12,10,1,0,2
2012-12,Avon and Somerset Constabulary,BC175,16,0,7,14,16,10,22,4,1,0,1
2012-12,Avon and Somerset Constabulary,DF144,7,0,7,9,19,8,0,11,3,0,1
2012-12,Avon and Somerset Constabulary,DF145,9,0,4,6,6,5,2,3,0,0,0
2012-12,Avon and Somerset Constabulary,DF142,8,0,20,12,39,8,33,21,2,0,1
2012-12,Avon and Somerset Constabulary,DF143,9,0,6,13,40,9,7,7,3,0,2
2012-12,Avon and Somerset Constabulary,DF140,11,2,4,11,27,8,5,10,4,0,1
2012-12,Avon and Somerset Constabulary,DF141,7,0,5,11,17,4,7,3,1,0,0
2012-12,Avon and Somerset Constabulary,JN305,7,0,0,0,13,4,2,2,0,0,0
2012-12,Avon and Somerset Constabulary,DS101,7,1,8,17,45,14,14,11,2,0,5
2012-12,Avon and Somerset Constabulary,DS103,15,2,9,34,77,29,7,28,11,0,0
2012-12,Avon and Somerset Constabulary,DS102,18,1,13,22,37,7,1,12,6,0,2
2012-12,Avon and Somerset Constabulary,DS105,9,0,7,7,28,10,0,1,1,0,2
2012-12,Avon and Somerset Constabulary,DS104,25,0,2,9,39,14,22,10,3,0,0
2012-12,Avon and Somerset Constabulary,GU002,0,0,0,0,7,0,0,0,0,0,0
2012-12,Avon and Somerset Constabulary,DS106,9,0,7,5,17,6,0,6,1,0,1
2012-12,Avon and Somerset Constabulary,BU152,9,0,5,1,20,9,2,6,0,0,2
2012-12,Avon and Somerset Constabulary,BU153,14,2,8,18,64,18,6,8,4,0,1
2012-12,Avon and Somerset Constabulary,FT005,0,0,1,2,1,1,0,2,0,0,0
2012-12,Avon and Somerset Constabulary,BU151,7,1,7,11,37,10,14,6,5,0,1
2012-12,Avon and Somerset Constabulary,FT003,0,0,0,0,2,1,0,0,1,0,0
2012-12,Avon and Somerset Constabulary,FT002,0,0,1,3,10,3,0,0,1,0,0
2012-12,Avon and Somerset Constabulary,BU154,6,0,6,18,55,10,1,6,1,0,1
2012-12,Avon and Somerset Constabulary,BU155,12,0,8,6,11,15,5,4,3,0,0
2012-12,Avon and Somerset Constabulary,FE001,0,1,3,5,16,2,0,2,1,0,0
2012-12,Avon and Somerset Constabulary,FE002,1,0,2,2,5,0,0,6,1,1,1
2012-12,Avon and Somerset Constabulary,FE003,0,0,0,1,1,0,0,1,0,0,0
2012-12,Avon and Somerset Constabulary,JC208,1,0,1,5,13,4,0,1,0,0,0
2012-12,Avon and Somerset Constabulary,GT020,3,0,1,3,3,0,2,5,1,0,1
2012-12,Avon and Somerset Constabulary,BI109,0,0,0,6,19,3,13,1,1,0,1
2012-12,Avon and Somerset Constabulary,BI108,13,1,4,26,65,25,23,11,10,1,3
2012-12,Avon and Somerset Constabulary,FR006,2,0,1,3,7,1,1,1,0,0,0
2012-12,Avon and Somerset Constabulary,FR001,0,0,0,9,11,1,0,2,1,0,0
2012-12,Avon and Somerset Constabulary,JN318,1,0,2,2,2,0,0,2,0,0,0
2012-12,Avon and Somerset Constabulary,FR003,6,0,1,5,11,3,2,4,1,0,0
2012-12,Avon and Somerset Constabulary,FR002,2,0,1,2,10,2,0,1,0,0,0
2012-12,Avon and Somerset Constabulary,JN315,0,0,0,0,1,0,0,1,0,0,0
2012-12,Avon and Somerset Constabulary,JC207,0,0,0,0,5,0,0,1,1,0,0
2012-12,Avon and Somerset Constabulary,JN317,0,0,0,0,0,0,0,1,0,0,0
2012-12,Avon and Somerset Constabulary,JN316,0,0,0,0,1,0,0,1,0,0,0
2012-12,Avon and Somerset Constabulary,FR009,2,0,0,2,6,5,0,2,0,0,0
2012-12,Avon and Somerset Constabulary,BI104,14,1,7,26,51,17,2,8,3,0,2
2012-12,Avon and Somerset Constabulary,BI107,7,1,6,19,52,19,2,5,4,0,1
2012-12,Avon and Somerset Constabulary,JN312,1,0,2,1,1,1,0,1,0,0,0
2012-12,Avon and Somerset Constabulary,FR005,1,0,1,8,23,29,1,2,0,0,0
2012-12,Avon and Somerset Constabulary,GB003,4,1,2,20,60,28,5,7,1,0,1
2012-12,Avon and Somerset Constabulary,GU008,0,0,1,0,3,1,0,1,2,0,0
2012-12,Avon and Somerset Constabulary,FR004,2,0,3,8,16,12,0,3,0,0,0
2012-12,Avon and Somerset Constabulary,GB004,2,1,7,8,20,9,4,4,1,0,1
2012-12,Avon and Somerset Constabulary,JC319,0,0,0,0,2,0,1,0,0,0,2
2012-12,Avon and Somerset Constabulary,JP218,1,0,0,0,9,1,0,0,2,0,0
2012-12,Avon and Somerset Constabulary,GB005,1,0,2,6,37,12,8,3,8,0,1
2012-12,Avon and Somerset Constabulary,FL002,2,0,3,1,4,0,0,0,0,0,0
2012-12,Avon and Somerset Constabulary,JC206,0,0,0,2,10,0,0,0,0,0,0
2012-12,Avon and Somerset Constabulary,GM009,0,0,0,1,0,0,0,1,0,0,0
2012-12,Avon and Somerset Constabulary,GM008,1,0,2,0,2,8,0,2,0,0,0
2012-12,Avon and Somerset Constabulary,JC201,0,0,1,1,2,0,0,0,0,0,0
2012-12,Avon and Somerset Constabulary,GM005,0,0,0,0,2,1,0,1,0,0,0
2012-12,Avon and Somerset Constabulary,GM004,0,0,0,1,1,0,1,0,0,0,0
2012-12,Avon and Somerset Constabulary,GM007,2,0,1,8,19,4,8,4,1,0,0
2012-12,Avon and Somerset Constabulary,GM006,0,0,0,0,0,0,0,0,0,0,0
2012-12,Avon and Somerset Constabulary,GM001,0,0,0,9,5,2,0,5,0,0,0
2012-12,Avon and Somerset Constabulary,JC202,4,0,0,0,2,0,0,0,1,0,0
2012-12,Avon and Somerset Constabulary,GM003,0,0,0,0,2,0,0,0,0,0,0
2012-12,Avon and Somerset Constabulary,GM002,0,0,1,6,7,3,0,2,1,0,0
2012-12,Avon and Somerset Constabulary,GT029,6,0,0,5,26,3,3,6,5,1,1
2012-12,Avon and Somerset Constabulary,GT019,0,0,0,0,1,1,0,0,0,0,0
2012-12,Avon and Somerset Constabulary,GT018,4,0,0,9,25,5,4,0,2,0,0
2012-12,Avon and Somerset Constabulary,GT015,3,0,0,3,6,0,0,1,0,0,0
2012-12,Avon and Somerset Constabulary,GT014,0,0,4,17,28,8,7,4,2,1,1
2012-12,Avon and Somerset Constabulary,GT017,0,0,2,6,13,5,0,5,2,0,2
2012-12,Avon and Somerset Constabulary,GT027,1,0,0,2,4,2,1,0,0,0,0
2012-12,Avon and Somerset Constabulary,GT011,2,0,3,3,26,6,0,7,0,0,0
2012-12,Avon and Somerset Constabulary,GT010,0,0,0,0,0,2,0,2,0,0,0
2012-12,Avon and Somerset Constabulary,GT013,3,0,0,6,24,7,1,10,2,1,5
2012-12,Avon and Somerset Constabulary,GT012,7,1,5,32,89,15,44,12,6,0,1
2012-12,Avon and Somerset Constabulary,JP219,0,0,0,0,1,0,0,2,1,0,0
2012-12,Avon and Somerset Constabulary,EK119,3,0,2,1,5,1,1,3,2,0,3
2012-12,Avon and Somerset Constabulary,FR010,1,0,1,3,1,3,0,1,0,0,0
2012-12,Avon and Somerset Constabulary,FR011,2,0,4,2,6,2,1,3,0,0,0
2012-12,Avon and Somerset Constabulary,BT111,9,1,7,3,20,7,0,16,4,0,0
2012-12,Avon and Somerset Constabulary,BT110,12,2,2,8,48,6,1,11,17,0,2
2012-12,Avon and Somerset Constabulary,JN304,1,0,1,3,8,0,8,5,0,0,1
2012-12,Avon and Somerset Constabulary,EK118,2,0,2,2,11,4,3,2,1,0,0
2012-12,Avon and Somerset Constabulary,JN307,0,0,0,0,1,2,0,0,0,0,0
2012-12,Avon and Somerset Constabulary,JN303,2,0,3,1,2,3,0,1,0,0,1
2012-12,Avon and Somerset Constabulary,FS004,4,0,3,1,1,0,0,1,0,0,0
2012-12,Avon and Somerset Constabulary,JN321,2,0,1,0,2,0,0,1,2,0,0
2012-12,Avon and Somerset Constabulary,FG002,0,0,0,2,1,1,0,0,0,0,0
2012-12,Avon and Somerset Constabulary,FG003,1,0,1,6,31,5,2,8,6,0,0
2012-12,Avon and Somerset Constabulary,FG001,0,0,0,1,4,2,0,2,0,0,0
2012-12,Avon and Somerset Constabulary,JN322,0,0,0,0,1,0,1,5,0,0,0
2012-12,Avon and Somerset Constabulary,FG004,0,0,1,0,16,2,1,0,0,0,0
2012-12,Avon and Somerset Constabulary,GU004,0,0,0,1,1,1,0,1,1,0,0
2012-12,Avon and Somerset Constabulary,JN311,3,0,0,0,1,0,0,0,0,0,0
2012-12,Avon and Somerset Constabulary,JN223,0,0,0,0,0,0,0,2,0,0,0
2012-12,Avon and Somerset Constabulary,FK002,0,0,1,0,1,2,0,1,0,0,0
2012-12,Avon and Somerset Constabulary,JP216,1,0,0,1,0,0,0,0,0,0,0
2012-12,Avon and Somerset Constabulary,FR008,0,0,0,1,2,0,0,1,0,0,0
2012-12,Avon and Somerset Constabulary,ER125,2,0,3,3,4,4,1,1,0,0,1
2012-12,Avon and Somerset Constabulary,FS006,5,0,0,0,6,1,0,2,0,0,0
2012-12,Avon and Somerset Constabulary,ER127,2,0,1,5,13,5,1,1,1,0,0
2012-12,Avon and Somerset Constabulary,ER126,1,0,2,8,15,3,0,4,3,1,0
2012-12,Avon and Somerset Constabulary,JN313,1,0,0,1,0,0,0,1,1,0,0
2012-12,Avon and Somerset Constabulary,GM018,0,0,2,3,10,5,1,4,1,0,1
2012-12,Avon and Somerset Constabulary,FS007,2,0,1,0,1,0,0,1,2,0,0
2012-12,Avon and Somerset Constabulary,BU170,8,0,0,4,6,7,0,3,0,0,1
2012-12,Avon and Somerset Constabulary,GM017,0,0,1,1,2,0,0,0,0,0,0
2012-12,Avon and Somerset Constabulary,GM014,1,0,0,3,6,0,0,0,0,0,0
2012-12,Avon and Somerset Constabulary,GM015,1,0,0,0,3,1,0,0,1,0,0
2012-12,Avon and Somerset Constabulary,ER129,0,0,1,7,7,0,1,2,0,0,0
2012-12,Avon and Somerset Constabulary,ER128,3,0,0,8,8,3,0,3,0,0,2
2012-12,Avon and Somerset Constabulary,GM010,1,0,0,0,0,0,0,0,0,0,0
2012-12,Avon and Somerset Constabulary,GM011,0,0,0,0,0,0,0,0,0,0,0
2012-12,Avon and Somerset Constabulary,JP215,1,0,0,3,6,0,0,1,0,0,0
2012-12,Avon and Somerset Constabulary,FS005,2,0,1,0,1,0,0,0,0,0,0
2012-12,Avon and Somerset Constabulary,GT008,2,0,0,1,2,0,0,1,2,0,0
2012-12,Avon and Somerset Constabulary,GT009,1,0,0,1,6,0,0,0,2,0,0
2012-12,Avon and Somerset Constabulary,GT006,0,0,0,0,2,1,0,1,0,0,0
2012-12,Avon and Somerset Constabulary,GT007,1,0,0,0,4,0,2,1,0,0,0
2012-12,Avon and Somerset Constabulary,GT004,0,0,0,1,2,0,1,0,0,0,0
2012-12,Avon and Somerset Constabulary,GT005,1,0,3,0,3,1,0,0,0,0,0
2012-12,Avon and Somerset Constabulary,GT002,1,0,0,3,10,0,0,1,0,0,0
2012-12,Avon and Somerset Constabulary,GT003,1,0,0,1,1,0,0,2,0,0,0
2012-12,Avon and Somerset Constabulary,GT001,1,0,0,2,4,3,1,2,3,0,0
2012-12,Avon and Somerset Constabulary,GM016,0,0,0,3,11,3,1,0,0,0,0
2012-12,Avon and Somerset Constabulary,JP222,0,0,1,0,1,1,0,0,0,0,1
2012-12,Avon and Somerset Constabulary,JP221,0,0,0,0,0,0,0,0,0,0,0
2012-12,Avon and Somerset Constabulary,JP220,0,0,1,0,2,0,0,0,0,0,0
2012-12,Avon and Somerset Constabulary,JP225,2,0,0,0,4,3,0,0,0,0,0
2012-12,Avon and Somerset Constabulary,JP224,0,0,0,0,0,0,0,1,0,0,0
2012-12,Avon and Somerset Constabulary,FN001,3,0,0,6,6,8,6,9,0,0,0
2012-12,Avon and Somerset Constabulary,FN003,0,0,0,0,3,1,0,0,1,0,1
2012-12,Avon and Somerset Constabulary,FN002,1,0,0,0,2,2,0,1,0,0,1
2012-12,Avon and Somerset Constabulary,FN005,2,0,0,5,8,5,0,1,1,0,0
2012-12,Avon and Somerset Constabulary,FN004,1,0,0,0,0,0,0,1,0,0,0
2012-12,Avon and Somerset Constabulary,FN007,8,0,0,7,7,3,1,3,0,0,2
2012-12,Avon and Somerset Constabulary,FN006,4,0,0,1,3,2,0,0,0,0,0
2012-12,Avon and Somerset Constabulary,JW118,2,0,0,2,2,3,0,0,1,0,0
2012-12,Avon and Somerset Constabulary,GM012,0,0,1,0,0,0,0,1,0,0,0
2012-12,Avon and Somerset Constabulary,JP214,1,0,0,1,2,0,0,0,0,0,0
2012-12,Avon and Somerset Constabulary,GM013,0,0,0,1,1,0,0,0,0,0,0
2012-12,Avon and Somerset Constabulary,ER136,1,0,0,1,2,1,0,0,0,0,0
2012-12,Avon and Somerset Constabulary,ER134,0,0,1,1,6,1,0,0,0,0,0
2012-12,Avon and Somerset Constabulary,ER135,2,0,1,1,4,0,0,0,0,0,0
2012-12,Avon and Somerset Constabulary,ER132,0,0,0,0,1,2,0,0,0,0,4
2012-12,Avon and Somerset Constabulary,ER133,3,0,0,6,10,3,5,0,1,0,0
2012-12,Avon and Somerset Constabulary,ER130,1,0,1,2,2,0,0,3,1,0,0
2012-12,Avon and Somerset Constabulary,ER131,0,0,1,1,5,1,0,2,0,0,0
2012-12,Avon and Somerset Constabulary,FY004,3,1,0,8,25,7,1,4,3,0,1
2012-12,Avon and Somerset Constabulary,FY005,2,0,1,5,14,4,1,1,1,0,0
2012-12,Avon and Somerset Constabulary,FY006,8,0,3,5,6,4,0,0,0,0,0
2012-12,Avon and Somerset Constabulary,FY007,3,0,2,1,3,2,1,6,2,0,0
2012-12,Avon and Somerset Constabulary,FY001,6,0,5,34,72,26,38,17,6,1,6
2012-12,Avon and Somerset Constabulary,FY002,5,2,6,12,24,12,2,6,2,0,0
2012-12,Avon and Somerset Constabulary,FY003,10,0,2,5,29,9,3,22,0,0,0
2012-12,Avon and Somerset Constabulary,JW114,1,0,2,0,3,0,0,1,1,0,0
2012-12,Avon and Somerset Constabulary,JN320,1,0,2,0,1,0,0,2,0,0,0
2012-12,Avon and Somerset Constabulary,GU003,1,0,0,0,6,0,0,0,0,0,0
2012-12,Avon and Somerset Constabulary,FS008,0,0,2,0,1,0,0,2,0,0,0
2012-12,Avon and Somerset Constabulary,BU123,9,0,7,25,37,16,1,4,5,0,0
2012-12,Avon and Somerset Constabulary,BU122,5,0,6,6,20,4,0,3,0,0,0
2012-12,Avon and Somerset Constabulary,BU121,3,1,3,10,42,8,0,5,1,1,0
2012-12,Avon and Somerset Constabulary,BU120,7,0,10,10,30,12,5,9,5,0,3
2012-12,Avon and Somerset Constabulary,FS002,0,0,0,5,7,4,5,2,0,0,1
2012-12,Avon and Somerset Constabulary,FS003,0,0,0,0,1,0,0,0,1,0,0
2012-12,Avon and Somerset Constabulary,FS001,1,0,1,4,21,2,3,8,2,0,0
2012-12,Avon and Somerset Constabulary,JN314,17,0,2,2,7,2,2,4,1,0,0
2012-12,Avon and Somerset Constabulary,FL005,1,0,2,1,5,1,0,0,0,0,0
2012-12,Avon and Somerset Constabulary,FL004,1,0,1,2,5,0,0,0,0,0,0
2012-12,Avon and Somerset Constabulary,FB001,0,0,0,0,5,2,0,2,0,0,0
2012-12,Avon and Somerset Constabulary,FB003,0,0,1,1,4,2,0,0,0,0,0
2012-12,Avon and Somerset Constabulary,FB002,5,0,2,5,17,8,0,2,0,0,1
2012-12,Avon and Somerset Constabulary,FL003,0,0,0,1,1,0,0,1,0,0,0
2012-12,Avon and Somerset Constabulary,BS143,4,1,16,9,34,13,0,8,5,0,0
2012-12,Avon and Somerset Constabulary,BS141,5,1,4,27,50,32,0,3,8,0,1
2012-12,Avon and Somerset Constabulary,BS140,6,0,10,6,30,11,1,13,1,0,0
2012-12,Avon and Somerset Constabulary,BT182,2,2,10,10,20,5,0,13,0,0,1
2012-12,Avon and Somerset Constabulary,BT183,3,2,0,10,30,7,6,8,2,0,1
2012-12,Avon and Somerset Constabulary,BT181,8,1,8,11,36,8,13,11,1,0,1
2012-12,Avon and Somerset Constabulary,BT186,7,5,2,38,79,13,1,29,3,0,0
2012-12,Avon and Somerset Constabulary,FL001,1,0,0,3,2,1,0,1,0,0,0
2012-12,Avon and Somerset Constabulary,BT184,4,0,2,9,15,3,1,7,3,0,1
2012-12,Avon and Somerset Constabulary,BT185,8,2,8,13,38,2,0,7,4,1,0
2012-12,Avon and Somerset Constabulary,GT028,0,0,0,1,5,0,9,1,0,0,0
2012-12,Avon and Somerset Constabulary,DC125,1,0,1,0,5,1,0,2,0,0,0
2012-12,Avon and Somerset Constabulary,DC124,5,0,7,5,16,5,3,6,1,0,3
2012-12,Avon and Somerset Constabulary,DC123,2,0,1,0,1,3,0,0,0,0,1
2012-12,Avon and Somerset Constabulary,DC122,10,0,5,4,20,4,0,5,5,0,1
2012-12,Avon and Somerset Constabulary,DC121,3,0,6,11,17,7,0,9,1,0,0
2012-12,Avon and Somerset Constabulary,DC120,11,0,6,21,57,15,8,17,7,0,1
2012-12,Avon and Somerset Constabulary,JN306,3,0,0,1,8,1,0,0,0,0,0
2012-12,Avon and Somerset Constabulary,GB002,2,1,9,9,39,5,15,10,2,1,1
2012-12,Avon and Somerset Constabulary,BI142,13,1,20,22,51,18,36,29,5,2,5
2012-12,Avon and Somerset Constabulary,BF162,12,0,8,46,61,11,0,10,8,1,1
2012-12,Avon and Somerset Constabulary,BF163,11,3,13,21,47,20,0,9,4,0,0
2012-12,Avon and Somerset Constabulary,BF160,11,1,4,13,42,10,12,9,1,0,1
2012-12,Avon and Somerset Constabulary,BF161,2,0,2,5,7,2,2,2,0,0,0
2012-12,Avon and Somerset Constabulary,BF166,3,0,3,3,15,3,2,3,1,0,0
2012-12,Avon and Somerset Constabulary,BF167,9,0,4,3,11,9,1,5,2,0,1
2012-12,Avon and Somerset Constabulary,BF164,5,9,5,8,26,6,1,4,2,0,0
2012-12,Avon and Somerset Constabulary,BF165,0,1,2,5,9,2,0,0,0,0,0
2012-12,Avon and Somerset Constabulary,EB103,3,0,5,11,11,1,0,2,0,0,1
2012-12,Avon and Somerset Constabulary,EB102,0,0,0,9,10,2,1,3,0,0,0
2012-12,Avon and Somerset Constabulary,EB101,3,0,13,14,42,7,6,8,2,0,1
2012-12,Avon and Somerset Constabulary,EB100,7,0,3,70,92,28,69,88,18,0,5
2012-12,Avon and Somerset Constabulary,EB107,1,0,1,3,1,2,0,6,1,0,0
2012-12,Avon and Somerset Constabulary,EB106,3,0,1,3,6,1,0,1,2,0,0
2012-12,Avon and Somerset Constabulary,EB105,1,0,1,6,11,3,1,2,1,0,0
2012-12,Avon and Somerset Constabulary,EB104,5,0,5,3,8,5,0,2,1,0,0
2012-12,Avon and Somerset Constabulary,EB109,3,0,2,4,16,5,0,1,1,0,0
2012-12,Avon and Somerset Constabulary,EB108,3,0,3,3,6,2,1,2,1,0,0
2012-12,Avon and Somerset Constabulary,JC212,0,0,1,0,2,4,1,0,0,0,0
2012-12,Avon and Somerset Constabulary,JC211,2,0,1,0,0,0,0,0,0,0,0
2012-12,Avon and Somerset Constabulary,JC210,0,0,0,0,2,0,0,0,0,0,0
2012-12,Avon and Somerset Constabulary,EK122,1,0,0,0,1,0,0,1,0,0,1
2012-12,Avon and Somerset Constabulary,EK123,2,0,0,1,2,2,0,0,0,0,1
2012-12,Avon and Somerset Constabulary,EK120,2,0,1,0,2,2,0,1,0,0,0
2012-12,Avon and Somerset Constabulary,EK121,1,0,0,1,1,0,0,0,1,0,1
2012-12,Avon and Somerset Constabulary,EK124,0,0,0,0,4,0,0,0,0,0,0
2012-12,Avon and Somerset Constabulary,JP217,0,0,0,4,15,6,3,0,1,0,0
