Month,Force,Neighbourhood,Burglary,Robbery,Vehicle crime,Violent crime,Anti-social behaviour,Criminal damage and arson,Shoplifting,Other theft,Drugs,Public disorder and weapons,Other crime
2012-08,Avon and Somerset Constabulary,FT005,1,0,1,0,3,0,0,1,2,0,0
2012-08,Avon and Somerset Constabulary,BU151,14,2,7,18,74,13,9,10,4,0,7
2012-08,Avon and Somerset Constabulary,FT003,1,0,0,1,4,1,0,0,0,0,0
2012-08,Avon and Somerset Constabulary,FT002,1,0,1,2,16,4,0,4,0,0,0
2012-08,Avon and Somerset Constabulary,BU154,8,0,10,13,62,17,1,11,3,0,2
2012-08,Avon and Somerset Constabulary,BU155,6,0,13,6,13,3,5,6,0,0,2
2012-08,Avon and Somerset Constabulary,FE001,1,0,1,3,17,8,4,1,2,0,2
2012-08,Avon and Somerset Constabulary,FE002,0,0,6,3,16,2,3,3,0,0,1
2012-08,Avon and Somerset Constabulary,FE003,3,0,2,0,3,0,2,1,0,0,2
2012-08,Avon and Somerset Constabulary,JC208,3,0,2,3,16,2,0,4,1,0,1
2012-08,Avon and Somerset Constabulary,GT020,3,0,2,3,13,2,3,6,1,0,1
2012-08,Avon and Somerset Constabulary,BI109,3,1,2,3,26,11,9,2,2,0,1
2012-08,Avon and Somerset Constabulary,BI108,16,2,3,36,103,21,26,9,6,2,4
2012-08,Avon and Somerset Constabulary,FR006,1,0,1,5,13,1,0,4,0,0,1
2012-08,Avon and Somerset Constabulary,FR001,4,0,2,3,5,1,0,3,0,0,0
2012-08,Avon and Somerset Constabulary,JN318,0,0,0,0,1,1,0,1,0,0,0
2012-08,Avon and Somerset Constabulary,FR003,4,0,4,9,29,3,9,5,0,0,1
2012-08,Avon and Somerset Constabulary,FR002,9,0,1,8,11,2,2,7,0,0,0
2012-08,Avon and Somerset Constabulary,JN315,0,0,1,0,0,1,0,0,0,0,0
2012-08,Avon and Somerset Constabulary,JC207,0,1,0,1,5,2,0,1,0,0,1
2012-08,Avon and Somerset Constabulary,JN317,0,0,1,0,0,0,0,0,0,0,0
2012-08,Avon and Somerset Constabulary,JN316,0,0,0,0,1,0,0,0,0,0,0
2012-08,Avon and Somerset Constabulary,FR009,0,0,3,0,2,1,0,1,0,0,0
2012-08,Avon and Somerset Constabulary,BI104,10,4,11,18,44,4,5,15,1,0,4
2012-08,Avon and Somerset Constabulary,BI107,10,2,4,21,92,10,9,8,2,0,4
2012-08,Avon and Somerset Constabulary,JN312,1,0,0,0,7,1,3,0,0,0,0
2012-08,Avon and Somerset Constabulary,FR005,4,0,2,7,37,2,5,7,1,0,1
2012-08,Avon and Somerset Constabulary,GB003,16,0,3,13,68,6,8,8,8,0,4
2012-08,Avon and Somerset Constabulary,GU008,2,0,1,1,7,1,0,2,0,0,0
2012-08,Avon and Somerset Constabulary,FR004,3,0,3,11,26,10,1,1,0,0,1
2012-08,Avon and Somerset Constabulary,GB004,2,1,1,8,38,9,8,4,3,0,0
2012-08,Avon and Somerset Constabulary,JC319,0,0,4,1,5,3,0,2,2,0,1
2012-08,Avon and Somerset Constabulary,JP218,0,0,0,1,10,3,0,1,0,0,0
2012-08,Avon and Somerset Constabulary,GB005,5,0,0,11,55,9,6,12,8,0,4
2012-08,Avon and Somerset Constabulary,FL002,0,0,0,2,4,2,0,2,0,0,1
2012-08,Avon and Somerset Constabulary,JC206,0,0,3,2,7,1,0,1,0,0,0
2012-08,Avon and Somerset Constabulary,GM009,1,0,0,2,1,1,0,0,0,0,1
2012-08,Avon and Somerset Constabulary,GM008,8,0,0,2,7,2,0,1,0,0,0
2012-08,Avon and Somerset Constabulary,JC201,1,1,1,1,4,3,1,3,0,0,0
2012-08,Avon and Somerset Constabulary,GM005,1,0,1,0,3,1,0,4,1,0,2
2012-08,Avon and Somerset Constabulary,GM004,1,0,0,2,5,0,0,0,1,0,0
2012-08,Avon and Somerset Constabulary,GM007,1,0,1,9,18,3,9,3,2,0,1
2012-08,Avon and Somerset Constabulary,GM006,0,0,0,2,0,0,0,0,0,0,0
2012-08,Avon and Somerset Constabulary,GM001,2,0,0,11,13,3,0,7,2,0,1
2012-08,Avon and Somerset Constabulary,JC202,3,0,0,0,3,0,0,1,1,0,0
2012-08,Avon and Somerset Constabulary,GM003,0,0,1,0,2,0,0,0,0,0,2
2012-08,Avon and Somerset Constabulary,GM002,0,0,1,2,7,3,0,0,0,0,0
2012-08,Avon and Somerset Constabulary,GT029,2,0,0,8,42,11,5,5,2,0,2
2012-08,Avon and Somerset Constabulary,GT019,0,0,0,0,1,0,0,0,0,0,0
2012-08,Avon and Somerset Constabulary,GT018,1,0,1,6,18,7,6,1,0,0,0
2012-08,Avon and Somerset Constabulary,GT015,1,0,2,2,3,3,0,4,0,0,1
2012-08,Avon and Somerset Constabulary,GT014,0,0,4,18,49,10,8,5,5,0,4
2012-08,Avon and Somerset Constabulary,GT017,2,0,1,11,31,4,3,7,2,0,1
2012-08,Avon and Somerset Constabulary,GT027,0,0,1,3,5,2,1,0,0,0,0
2012-08,Avon and Somerset Constabulary,GT011,1,0,3,5,30,4,0,7,2,0,0
2012-08,Avon and Somerset Constabulary,GT010,1,0,0,1,3,0,0,1,0,0,0
2012-08,Avon and Somerset Constabulary,GT013,3,1,3,4,35,9,2,14,4,0,4
2012-08,Avon and Somerset Constabulary,GT012,6,2,1,28,80,22,35,17,7,0,3
2012-08,Avon and Somerset Constabulary,JP219,0,0,1,0,1,0,0,0,0,0,0
2012-08,Avon and Somerset Constabulary,EK119,0,0,2,1,9,0,3,4,0,0,3
2012-08,Avon and Somerset Constabulary,FR010,0,0,1,2,2,0,0,1,0,0,1
2012-08,Avon and Somerset Constabulary,FR011,0,0,2,1,5,0,3,5,1,0,2
2012-08,Avon and Somerset Constabulary,BT111,12,4,9,6,38,3,0,8,1,0,5
2012-08,Avon and Somerset Constabulary,BT110,8,8,5,28,107,17,2,18,16,0,2
2012-08,Avon and Somerset Constabulary,JN304,0,0,0,0,6,2,1,1,0,0,0
2012-08,Avon and Somerset Constabulary,EK118,2,0,2,5,23,6,0,3,0,0,0
2012-08,Avon and Somerset Constabulary,JN307,0,0,0,1,2,1,0,2,0,0,0
2012-08,Avon and Somerset Constabulary,JN303,0,0,0,1,3,2,0,3,0,0,0
2012-08,Avon and Somerset Constabulary,FS004,0,0,2,0,3,1,0,2,0,0,1
2012-08,Avon and Somerset Constabulary,JN321,2,0,1,2,1,0,0,5,0,0,1
2012-08,Avon and Somerset Constabulary,FG002,0,0,1,2,2,2,0,0,0,0,0
2012-08,Avon and Somerset Constabulary,FG003,2,0,4,10,81,9,2,8,2,0,1
2012-08,Avon and Somerset Constabulary,FG001,1,0,0,1,3,1,0,1,1,0,1
2012-08,Avon and Somerset Constabulary,FG004,1,0,2,2,24,5,0,1,0,0,0
2012-08,Avon and Somerset Constabulary,GU004,1,0,0,5,2,1,0,6,1,0,2
2012-08,Avon and Somerset Constabulary,JN311,0,0,0,0,0,0,0,0,0,0,0
2012-08,Avon and Somerset Constabulary,JN223,0,0,0,1,0,0,0,0,0,0,1
2012-08,Avon and Somerset Constabulary,FK002,2,0,0,0,2,1,0,1,0,0,1
2012-08,Avon and Somerset Constabulary,JP216,0,0,0,0,4,0,0,0,0,0,0
2012-08,Avon and Somerset Constabulary,FR008,2,0,1,1,2,0,0,0,0,0,0
2012-08,Avon and Somerset Constabulary,ER125,1,0,0,3,8,1,0,1,1,0,0
2012-08,Avon and Somerset Constabulary,FS006,6,0,1,2,4,0,0,13,2,0,1
2012-08,Avon and Somerset Constabulary,ER127,2,0,1,7,17,4,0,4,1,0,0
2012-08,Avon and Somerset Constabulary,ER126,2,2,0,9,29,2,7,4,2,0,0
2012-08,Avon and Somerset Constabulary,JN313,0,0,1,0,2,1,0,4,0,0,0
2012-08,Avon and Somerset Constabulary,GM018,1,0,0,3,13,2,1,2,0,0,1
2012-08,Avon and Somerset Constabulary,FS007,3,0,2,3,13,2,0,0,0,0,0
2012-08,Avon and Somerset Constabulary,BU170,4,0,1,2,14,1,6,3,0,0,1
2012-08,Avon and Somerset Constabulary,GM017,0,0,0,0,1,0,1,0,0,0,1
2012-08,Avon and Somerset Constabulary,GM014,2,0,0,1,6,0,1,1,0,0,0
2012-08,Avon and Somerset Constabulary,GM015,1,0,0,4,7,1,0,0,0,0,0
2012-08,Avon and Somerset Constabulary,ER129,1,0,1,5,11,1,2,2,2,0,0
2012-08,Avon and Somerset Constabulary,ER128,3,0,1,4,30,4,0,5,1,0,0
2012-08,Avon and Somerset Constabulary,GM010,0,0,0,0,4,1,0,0,0,0,0
2012-08,Avon and Somerset Constabulary,GM011,1,0,0,0,0,0,0,0,0,0,0
2012-08,Avon and Somerset Constabulary,JP215,1,0,2,0,9,3,0,0,0,0,0
2012-08,Avon and Somerset Constabulary,FS005,2,0,0,2,6,1,1,3,1,0,1
2012-08,Avon and Somerset Constabulary,GT008,0,0,1,0,8,1,0,2,0,0,0
2012-08,Avon and Somerset Constabulary,GT009,4,0,1,1,11,3,0,1,0,0,1
2012-08,Avon and Somerset Constabulary,GT006,2,0,0,0,3,0,0,0,0,0,0
2012-08,Avon and Somerset Constabulary,GT007,0,0,1,2,7,2,0,1,0,0,0
2012-08,Avon and Somerset Constabulary,GT004,0,0,0,0,5,4,3,0,0,0,1
2012-08,Avon and Somerset Constabulary,GT005,0,0,2,2,2,2,0,1,0,0,0
2012-08,Avon and Somerset Constabulary,GT002,4,0,1,5,13,5,2,3,0,0,0
2012-08,Avon and Somerset Constabulary,GT003,1,0,2,1,5,1,0,3,1,0,0
2012-08,Avon and Somerset Constabulary,GT001,3,0,4,1,11,3,0,2,1,0,0
2012-08,Avon and Somerset Constabulary,GM016,0,0,1,6,13,2,1,1,0,0,1
2012-08,Avon and Somerset Constabulary,JP222,1,0,0,2,7,0,1,1,0,0,1
2012-08,Avon and Somerset Constabulary,JP221,0,0,0,0,0,0,0,0,0,0,0
2012-08,Avon and Somerset Constabulary,JP220,0,0,0,0,0,0,0,0,0,0,0
2012-08,Avon and Somerset Constabulary,JP225,1,0,1,2,20,1,0,1,0,0,0
2012-08,Avon and Somerset Constabulary,JP224,1,0,0,0,1,0,0,0,0,0,0
2012-08,Avon and Somerset Constabulary,FN001,1,0,2,5,31,5,1,3,0,0,1
2012-08,Avon and Somerset Constabulary,FN003,3,0,1,1,9,1,0,1,0,1,1
2012-08,Avon and Somerset Constabulary,FN002,2,0,1,0,3,1,0,3,0,0,3
2012-08,Avon and Somerset Constabulary,FN005,5,0,3,3,18,3,0,7,0,0,1
2012-08,Avon and Somerset Constabulary,FN004,1,0,1,2,4,0,0,1,1,0,0
2012-08,Avon and Somerset Constabulary,FN007,0,0,1,1,8,6,2,1,0,0,1
2012-08,Avon and Somerset Constabulary,FN006,0,0,0,3,2,2,0,2,0,0,2
2012-08,Avon and Somerset Constabulary,JW118,0,0,1,0,8,1,0,0,1,0,1
2012-08,Avon and Somerset Constabulary,GM012,1,0,0,0,0,0,0,1,0,0,1
2012-08,Avon and Somerset Constabulary,JP214,1,0,1,0,4,2,0,2,0,0,1
2012-08,Avon and Somerset Constabulary,GM013,1,0,0,2,5,1,0,1,0,0,0
2012-08,Avon and Somerset Constabulary,ER136,1,0,0,0,9,1,0,1,0,0,0
2012-08,Avon and Somerset Constabulary,ER134,3,0,1,1,5,0,0,1,0,0,0
2012-08,Avon and Somerset Constabulary,ER135,2,0,1,0,2,1,0,0,0,0,1
2012-08,Avon and Somerset Constabulary,ER132,0,0,0,2,3,1,0,2,0,0,0
2012-08,Avon and Somerset Constabulary,ER133,1,0,2,2,11,1,0,2,0,0,0
2012-08,Avon and Somerset Constabulary,ER130,2,0,2,0,2,0,0,2,2,0,0
2012-08,Avon and Somerset Constabulary,ER131,0,0,2,5,5,1,0,1,0,0,0
2012-08,Avon and Somerset Constabulary,FY004,4,0,6,12,53,4,1,6,2,0,3
2012-08,Avon and Somerset Constabulary,FY005,3,0,0,3,13,6,0,1,2,0,0
2012-08,Avon and Somerset Constabulary,FY006,2,0,2,2,19,3,0,3,2,0,1
2012-08,Avon and Somerset Constabulary,FY007,7,0,3,2,7,2,1,3,1,0,0
2012-08,Avon and Somerset Constabulary,FY001,17,0,4,37,100,22,15,11,2,0,5
2012-08,Avon and Somerset Constabulary,FY002,17,0,2,13,47,9,3,9,2,0,4
2012-08,Avon and Somerset Constabulary,FY003,5,0,1,10,43,9,0,3,0,1,3
2012-08,Avon and Somerset Constabulary,JW114,1,0,0,1,2,1,0,0,1,0,0
2012-08,Avon and Somerset Constabulary,JN320,2,0,0,1,2,0,0,0,0,0,1
2012-08,Avon and Somerset Constabulary,GU003,1,0,2,7,20,4,0,11,1,0,0
2012-08,Avon and Somerset Constabulary,FS008,1,0,0,0,1,0,0,1,0,0,1
2012-08,Avon and Somerset Constabulary,BU123,7,0,7,22,71,23,4,12,6,0,2
2012-08,Avon and Somerset Constabulary,BU122,6,0,2,2,15,3,0,4,2,0,1
2012-08,Avon and Somerset Constabulary,BU121,6,2,2,12,50,12,4,9,9,0,0
2012-08,Avon and Somerset Constabulary,BU120,10,2,6,12,55,5,5,7,1,0,1
2012-08,Avon and Somerset Constabulary,FS002,1,0,3,5,28,1,0,3,1,0,0
2012-08,Avon and Somerset Constabulary,FS003,1,0,0,0,5,1,0,3,0,0,0
2012-08,Avon and Somerset Constabulary,FS001,1,0,1,10,41,3,4,2,1,0,1
2012-08,Avon and Somerset Constabulary,JN314,1,0,2,2,14,10,1,14,1,0,0
2012-08,Avon and Somerset Constabulary,FL005,1,0,1,3,10,6,3,1,1,0,0
2012-08,Avon and Somerset Constabulary,FL004,6,0,0,1,0,1,0,0,0,0,0
2012-08,Avon and Somerset Constabulary,FB001,5,0,2,0,7,1,0,1,0,0,1
2012-08,Avon and Somerset Constabulary,FB003,5,0,0,2,8,2,0,3,0,0,0
2012-08,Avon and Somerset Constabulary,FB002,4,0,2,3,13,2,0,1,0,0,0
2012-08,Avon and Somerset Constabulary,FL003,2,0,0,1,6,5,0,3,0,0,0
2012-08,Avon and Somerset Constabulary,BS143,9,0,6,23,53,10,3,10,7,0,4
2012-08,Avon and Somerset Constabulary,BS141,5,0,8,28,83,16,1,18,7,0,4
2012-08,Avon and Somerset Constabulary,BS140,8,1,3,15,39,13,10,11,6,0,5
2012-08,Avon and Somerset Constabulary,BT182,4,0,7,4,18,3,0,4,2,0,1
2012-08,Avon and Somerset Constabulary,BT183,1,1,0,19,58,6,4,9,6,0,4
2012-08,Avon and Somerset Constabulary,BT181,9,0,2,17,49,8,4,12,4,1,0
2012-08,Avon and Somerset Constabulary,BT186,6,2,4,41,103,23,2,28,23,0,4
2012-08,Avon and Somerset Constabulary,FL001,1,0,0,0,4,2,0,1,0,0,0
2012-08,Avon and Somerset Constabulary,BT184,4,1,4,12,31,8,2,9,3,0,1
2012-08,Avon and Somerset Constabulary,BT185,4,1,4,4,37,12,0,5,6,1,1
2012-08,Avon and Somerset Constabulary,GT028,0,0,0,4,12,0,4,4,2,0,2
2012-08,Avon and Somerset Constabulary,DC125,3,0,1,0,8,0,0,0,0,0,2
2012-08,Avon and Somerset Constabulary,DC124,10,0,7,13,31,12,2,9,1,0,1
2012-08,Avon and Somerset Constabulary,DC123,3,0,2,5,8,0,0,0,1,0,1
2012-08,Avon and Somerset Constabulary,DC122,9,0,3,6,20,5,1,3,0,0,2
2012-08,Avon and Somerset Constabulary,DC121,8,0,1,5,12,4,0,1,2,0,2
2012-08,Avon and Somerset Constabulary,DC120,19,0,17,30,91,26,13,21,2,0,6
2012-08,Avon and Somerset Constabulary,JN306,2,0,1,1,10,3,0,1,0,0,0
2012-08,Avon and Somerset Constabulary,GB002,5,0,3,13,43,8,13,4,2,1,1
2012-08,Avon and Somerset Constabulary,BI142,16,3,17,18,79,21,46,31,9,0,9
2012-08,Avon and Somerset Constabulary,BF162,21,3,5,60,77,8,1,10,1,0,4
2012-08,Avon and Somerset Constabulary,BF163,16,1,7,20,75,15,0,9,4,0,3
2012-08,Avon and Somerset Constabulary,BF160,14,1,8,10,56,9,13,6,0,0,6
2012-08,Avon and Somerset Constabulary,BF161,4,0,1,1,8,0,2,2,0,0,0
2012-08,Avon and Somerset Constabulary,BF166,1,1,8,8,22,6,0,4,0,0,2
2012-08,Avon and Somerset Constabulary,BF167,3,0,1,3,20,3,0,8,3,0,1
2012-08,Avon and Somerset Constabulary,BF164,9,0,7,11,50,6,1,5,3,0,2
2012-08,Avon and Somerset Constabulary,BF165,0,0,3,5,16,2,0,3,0,0,0
2012-08,Avon and Somerset Constabulary,EB103,3,0,0,4,9,4,0,7,1,0,1
2012-08,Avon and Somerset Constabulary,EB102,2,0,2,3,21,3,1,2,0,0,2
2012-08,Avon and Somerset Constabulary,EB101,2,0,5,11,52,10,8,16,4,0,1
2012-08,Avon and Somerset Constabulary,EB100,2,2,7,49,92,28,41,39,9,0,3
2012-08,Avon and Somerset Constabulary,EB107,2,1,2,5,4,3,0,3,0,0,0
2012-08,Avon and Somerset Constabulary,EB106,2,0,4,4,17,3,0,3,1,0,0
2012-08,Avon and Somerset Constabulary,EB105,3,0,1,6,30,2,2,12,1,0,1
2012-08,Avon and Somerset Constabulary,EB104,5,0,2,3,10,3,0,6,3,0,0
2012-08,Avon and Somerset Constabulary,EB109,1,0,1,6,18,3,4,2,1,0,1
2012-08,Avon and Somerset Constabulary,EB108,3,0,1,4,12,3,1,4,0,0,0
2012-08,Avon and Somerset Constabulary,JC212,0,0,0,1,2,1,0,2,0,0,0
2012-08,Avon and Somerset Constabulary,JC211,0,0,0,2,2,0,0,0,0,0,0
2012-08,Avon and Somerset Constabulary,JC210,0,0,0,0,3,1,0,0,0,0,0
2012-08,Avon and Somerset Constabulary,EK122,1,0,0,0,3,0,0,0,1,0,1
2012-08,Avon and Somerset Constabulary,EK123,2,0,2,4,4,0,0,3,0,0,3
2012-08,Avon and Somerset Constabulary,EK120,2,0,2,0,3,0,3,0,0,0,1
2012-08,Avon and Somerset Constabulary,EK121,2,0,2,6,5,2,0,3,0,0,2
2012-08,Avon and Somerset Constabulary,EK124,2,0,0,0,8,2,0,1,3,0,0
2012-08,Avon and Somerset Constabulary,JP217,2,0,0,4,7,4,0,0,1,0,2
