Month,Force,Neighbourhood,Burglary,Robbery,Vehicle crime,Violent crime,Anti-social behaviour,Criminal damage and arson,Shoplifting,Other theft,Drugs,Public disorder and weapons,Other crime
2012-06,Avon and Somerset Constabulary,BC190,6,1,5,10,80,4,0,24,3,2,1
2012-06,Avon and Somerset Constabulary,BC191,3,0,2,4,6,2,4,12,1,1,2
2012-06,Avon and Somerset Constabulary,BC192,5,4,4,24,76,11,106,47,31,0,10
2012-06,Avon and Somerset Constabulary,BC193,6,5,10,26,93,5,6,52,8,1,5
2012-06,Avon and Somerset Constabulary,FT001,5,0,0,6,27,5,15,2,2,0,1
2012-06,Avon and Somerset Constabulary,FI004,2,0,0,2,4,1,0,4,1,0,1
2012-06,Avon and Somerset Constabulary,FK001,16,1,6,5,16,12,3,7,1,0,1
2012-06,Avon and Somerset Constabulary,FI001,2,0,1,9,10,0,0,5,0,0,0
2012-06,Avon and Somerset Constabulary,FI002,2,0,1,3,7,2,0,3,2,0,1
2012-06,Avon and Somerset Constabulary,FI003,3,0,0,1,0,0,0,2,0,0,0
2012-06,Avon and Somerset Constabulary,FW002,0,0,0,5,10,2,0,1,0,0,0
2012-06,Avon and Somerset Constabulary,FW003,2,0,0,3,23,4,2,3,4,0,0
2012-06,Avon and Somerset Constabulary,FW001,0,0,0,3,20,4,3,4,1,0,1
2012-06,Avon and Somerset Constabulary,FW006,2,0,2,0,2,0,0,4,0,0,0
2012-06,Avon and Somerset Constabulary,FW007,0,0,0,0,3,0,0,1,0,0,0
2012-06,Avon and Somerset Constabulary,FC008,0,0,0,1,3,0,0,0,0,0,0
2012-06,Avon and Somerset Constabulary,FW005,0,0,0,1,1,0,0,2,0,0,0
2012-06,Avon and Somerset Constabulary,FC006,4,0,0,2,8,0,0,4,1,1,0
2012-06,Avon and Somerset Constabulary,FC007,1,0,2,3,1,5,0,2,0,0,0
2012-06,Avon and Somerset Constabulary,FC004,0,0,0,5,6,1,1,3,3,0,1
2012-06,Avon and Somerset Constabulary,FC005,0,0,0,6,14,4,2,1,0,0,2
2012-06,Avon and Somerset Constabulary,FC002,0,0,5,3,5,1,2,1,3,0,0
2012-06,Avon and Somerset Constabulary,FC003,0,0,1,6,9,4,3,1,1,0,2
2012-06,Avon and Somerset Constabulary,JW116,1,0,1,0,1,0,0,0,0,0,0
2012-06,Avon and Somerset Constabulary,FC001,1,0,0,1,3,0,0,0,1,0,1
2012-06,Avon and Somerset Constabulary,JC204,0,0,4,4,9,4,3,2,3,0,4
2012-06,Avon and Somerset Constabulary,JW117,0,0,3,0,0,1,0,1,0,0,0
2012-06,Avon and Somerset Constabulary,GB008,3,0,4,0,11,2,1,4,0,0,3
2012-06,Avon and Somerset Constabulary,GU009,2,1,5,2,25,5,5,11,1,0,1
2012-06,Avon and Somerset Constabulary,JW111,0,0,0,2,2,4,0,1,0,0,0
2012-06,Avon and Somerset Constabulary,GB001,1,0,3,5,14,4,1,1,2,1,4
2012-06,Avon and Somerset Constabulary,BS134,8,1,8,13,44,7,18,8,2,0,3
2012-06,Avon and Somerset Constabulary,BS135,5,1,3,20,40,4,3,4,4,0,4
2012-06,Avon and Somerset Constabulary,BS132,10,1,14,15,31,4,3,6,7,0,3
2012-06,Avon and Somerset Constabulary,BS133,3,0,8,12,31,4,5,7,0,0,1
2012-06,Avon and Somerset Constabulary,GB006,9,0,1,20,42,14,11,15,3,0,3
2012-06,Avon and Somerset Constabulary,GB007,2,0,0,3,2,3,0,3,0,0,1
2012-06,Avon and Somerset Constabulary,GB011,3,0,5,3,21,5,0,3,1,0,4
2012-06,Avon and Somerset Constabulary,JN308,4,0,0,1,5,1,0,3,0,0,0
2012-06,Avon and Somerset Constabulary,JN309,0,0,1,1,0,1,0,1,1,0,0
2012-06,Avon and Somerset Constabulary,JP213,2,0,1,3,14,5,2,7,0,0,0
2012-06,Avon and Somerset Constabulary,GU005,0,0,3,9,15,11,2,9,0,0,1
2012-06,Avon and Somerset Constabulary,BC173,11,1,6,9,35,4,0,16,1,0,6
2012-06,Avon and Somerset Constabulary,GU007,3,0,7,7,24,14,1,3,2,0,3
2012-06,Avon and Somerset Constabulary,GU006,0,1,0,5,14,3,5,1,1,0,1
2012-06,Avon and Somerset Constabulary,GU001,4,0,3,1,4,5,0,6,1,0,0
2012-06,Avon and Somerset Constabulary,BC174,5,2,7,6,26,3,12,14,4,0,1
2012-06,Avon and Somerset Constabulary,BC175,10,0,9,7,23,8,4,9,2,1,2
2012-06,Avon and Somerset Constabulary,DF144,7,0,6,7,22,9,0,9,2,0,2
2012-06,Avon and Somerset Constabulary,DF145,3,0,3,3,11,2,1,11,0,1,1
2012-06,Avon and Somerset Constabulary,DF142,9,0,13,22,31,15,28,14,5,0,7
2012-06,Avon and Somerset Constabulary,DF143,2,0,6,15,65,10,5,12,5,0,4
2012-06,Avon and Somerset Constabulary,DF140,7,0,3,10,27,7,4,12,2,0,5
2012-06,Avon and Somerset Constabulary,DF141,6,0,7,12,25,3,6,8,4,1,4
2012-06,Avon and Somerset Constabulary,JN305,1,0,1,1,6,2,2,1,0,0,0
2012-06,Avon and Somerset Constabulary,DS101,17,0,11,20,61,6,10,16,7,0,5
2012-06,Avon and Somerset Constabulary,DS103,12,2,11,35,89,29,9,9,24,1,10
2012-06,Avon and Somerset Constabulary,DS102,19,0,6,14,67,16,4,10,4,0,5
2012-06,Avon and Somerset Constabulary,DS105,11,0,9,8,33,25,2,4,4,1,1
2012-06,Avon and Somerset Constabulary,DS104,12,0,10,10,30,13,23,9,4,0,9
2012-06,Avon and Somerset Constabulary,GU002,0,0,0,0,3,0,0,0,0,0,0
2012-06,Avon and Somerset Constabulary,DS106,14,0,8,4,23,13,0,4,7,0,2
2012-06,Avon and Somerset Constabulary,BU152,12,0,11,6,22,13,7,6,1,0,4
2012-06,Avon and Somerset Constabulary,BU153,17,2,9,33,59,10,2,10,4,1,3
2012-06,Avon and Somerset Constabulary,FT005,1,0,3,2,9,1,0,6,1,0,0
2012-06,Avon and Somerset Constabulary,BU151,11,2,7,22,59,8,11,10,4,0,7
2012-06,Avon and Somerset Constabulary,FT003,0,0,0,1,1,2,0,0,0,0,0
2012-06,Avon and Somerset Constabulary,FT002,0,0,3,5,9,0,0,2,2,0,0
2012-06,Avon and Somerset Constabulary,BU154,7,0,10,13,53,10,7,9,7,0,5
2012-06,Avon and Somerset Constabulary,BU155,5,0,11,2,10,7,2,5,1,0,0
2012-06,Avon and Somerset Constabulary,FE001,3,0,3,3,12,4,1,2,0,1,1
2012-06,Avon and Somerset Constabulary,FE002,2,0,0,3,6,5,0,1,2,0,0
2012-06,Avon and Somerset Constabulary,FE003,2,0,2,0,1,1,1,1,0,0,0
2012-06,Avon and Somerset Constabulary,JC208,2,0,1,8,15,7,0,2,0,1,2
2012-06,Avon and Somerset Constabulary,GT020,1,0,5,2,7,1,2,3,3,0,3
2012-06,Avon and Somerset Constabulary,BI109,5,0,0,12,26,2,2,3,1,0,1
2012-06,Avon and Somerset Constabulary,BI108,12,1,5,25,93,21,22,11,14,0,7
2012-06,Avon and Somerset Constabulary,FR006,4,0,2,1,3,0,0,5,1,0,1
2012-06,Avon and Somerset Constabulary,FR001,3,0,1,3,7,1,0,1,1,0,1
2012-06,Avon and Somerset Constabulary,JN318,2,0,1,2,2,1,0,2,0,0,0
2012-06,Avon and Somerset Constabulary,FR003,5,0,3,7,17,8,9,3,4,0,0
2012-06,Avon and Somerset Constabulary,FR002,1,0,0,3,16,6,0,2,1,0,0
2012-06,Avon and Somerset Constabulary,JN315,1,0,0,1,1,0,0,0,0,0,1
2012-06,Avon and Somerset Constabulary,JC207,0,0,1,2,2,2,0,1,0,0,0
2012-06,Avon and Somerset Constabulary,JN317,0,0,0,0,0,0,0,0,0,0,0
2012-06,Avon and Somerset Constabulary,JN316,0,0,0,0,0,0,0,0,0,0,0
2012-06,Avon and Somerset Constabulary,FR009,0,0,0,1,2,0,0,4,0,0,2
2012-06,Avon and Somerset Constabulary,BI104,5,0,7,19,47,20,3,10,7,1,3
2012-06,Avon and Somerset Constabulary,BI107,17,1,5,34,95,17,6,9,8,0,7
2012-06,Avon and Somerset Constabulary,JN312,3,0,4,0,2,0,0,4,0,0,0
2012-06,Avon and Somerset Constabulary,FR005,10,1,3,14,21,16,3,2,3,0,0
2012-06,Avon and Somerset Constabulary,GB003,5,1,3,13,57,15,6,8,6,0,3
2012-06,Avon and Somerset Constabulary,GU008,1,0,0,4,12,0,0,2,1,0,0
2012-06,Avon and Somerset Constabulary,FR004,3,0,2,7,19,2,1,7,3,0,2
2012-06,Avon and Somerset Constabulary,GB004,13,0,3,6,18,5,0,7,2,0,1
2012-06,Avon and Somerset Constabulary,JC319,2,0,0,0,0,0,0,0,0,0,0
2012-06,Avon and Somerset Constabulary,JP218,0,0,0,5,8,2,1,0,0,0,0
2012-06,Avon and Somerset Constabulary,GB005,5,1,0,7,43,8,2,6,8,0,0
2012-06,Avon and Somerset Constabulary,FL002,0,0,1,2,4,2,0,1,1,0,1
2012-06,Avon and Somerset Constabulary,JC206,2,0,7,1,8,2,0,0,0,0,1
2012-06,Avon and Somerset Constabulary,GM009,10,0,1,0,2,3,0,5,0,0,0
2012-06,Avon and Somerset Constabulary,GM008,3,0,0,4,9,0,0,1,0,0,0
2012-06,Avon and Somerset Constabulary,JC201,2,0,5,1,6,1,0,1,0,0,1
2012-06,Avon and Somerset Constabulary,GM005,1,0,0,0,2,1,0,1,1,0,0
2012-06,Avon and Somerset Constabulary,GM004,1,0,0,0,0,1,0,0,0,0,0
2012-06,Avon and Somerset Constabulary,GM007,3,0,2,8,23,4,2,3,5,0,2
2012-06,Avon and Somerset Constabulary,GM006,0,0,1,0,0,0,0,0,0,0,0
2012-06,Avon and Somerset Constabulary,GM001,0,0,1,9,6,3,2,6,3,0,2
2012-06,Avon and Somerset Constabulary,JC202,0,0,0,0,2,0,0,1,0,0,0
2012-06,Avon and Somerset Constabulary,GM003,2,0,0,0,0,0,0,2,0,0,0
2012-06,Avon and Somerset Constabulary,GM002,0,0,0,3,11,3,1,1,0,0,2
2012-06,Avon and Somerset Constabulary,GT029,2,0,5,6,32,12,8,3,1,0,1
2012-06,Avon and Somerset Constabulary,GT019,0,0,0,0,4,1,0,2,0,0,1
2012-06,Avon and Somerset Constabulary,GT018,0,0,1,11,32,5,6,4,5,0,1
2012-06,Avon and Somerset Constabulary,GT015,2,0,5,0,7,1,0,0,0,0,1
2012-06,Avon and Somerset Constabulary,GT014,3,0,9,19,51,8,7,10,5,0,3
2012-06,Avon and Somerset Constabulary,GT017,0,0,1,9,18,8,1,3,6,1,1
2012-06,Avon and Somerset Constabulary,GT027,3,0,1,3,1,2,0,2,0,0,0
2012-06,Avon and Somerset Constabulary,GT011,0,0,2,10,23,3,0,7,0,0,2
2012-06,Avon and Somerset Constabulary,GT010,0,0,1,1,1,0,0,1,0,0,0
2012-06,Avon and Somerset Constabulary,GT013,2,1,3,12,31,2,3,7,1,0,0
2012-06,Avon and Somerset Constabulary,GT012,4,0,4,29,88,18,37,18,5,2,7
2012-06,Avon and Somerset Constabulary,JP219,0,0,0,0,0,0,0,1,0,0,0
2012-06,Avon and Somerset Constabulary,EK119,1,0,4,4,8,0,0,1,3,0,1
2012-06,Avon and Somerset Constabulary,FR010,0,0,1,2,1,1,0,0,0,0,0
2012-06,Avon and Somerset Constabulary,FR011,4,0,1,0,7,1,5,3,0,0,1
2012-06,Avon and Somerset Constabulary,BT111,11,1,8,8,34,6,1,12,3,0,2
2012-06,Avon and Somerset Constabulary,BT110,7,6,2,25,76,11,2,28,10,0,6
2012-06,Avon and Somerset Constabulary,JN304,0,0,2,0,6,4,6,2,0,0,0
2012-06,Avon and Somerset Constabulary,EK118,4,0,0,2,6,1,0,2,1,0,0
2012-06,Avon and Somerset Constabulary,JN307,1,0,1,1,2,0,0,0,0,0,0
2012-06,Avon and Somerset Constabulary,JN303,0,0,1,0,1,0,0,1,0,0,0
2012-06,Avon and Somerset Constabulary,FS004,3,0,0,0,0,0,0,0,0,0,1
2012-06,Avon and Somerset Constabulary,JN321,0,0,1,0,2,0,2,4,2,0,3
2012-06,Avon and Somerset Constabulary,FG002,0,0,0,0,4,2,0,0,0,0,1
2012-06,Avon and Somerset Constabulary,FG003,1,0,2,8,36,18,1,7,7,0,0
2012-06,Avon and Somerset Constabulary,FG001,0,0,1,1,3,7,0,4,1,0,0
2012-06,Avon and Somerset Constabulary,JN322,0,0,2,6,2,0,0,5,0,0,0
2012-06,Avon and Somerset Constabulary,FG004,0,0,0,1,7,1,0,0,0,0,1
2012-06,Avon and Somerset Constabulary,GU004,2,0,0,1,7,3,0,2,3,0,1
2012-06,Avon and Somerset Constabulary,JN311,1,0,0,1,1,0,0,0,0,0,0
2012-06,Avon and Somerset Constabulary,JN223,2,0,1,0,1,0,0,0,0,0,0
2012-06,Avon and Somerset Constabulary,FK002,0,0,0,0,1,0,0,2,0,0,0
2012-06,Avon and Somerset Constabulary,JP216,0,0,1,2,2,0,0,1,1,0,0
2012-06,Avon and Somerset Constabulary,FR008,6,0,0,0,4,0,0,2,0,0,0
2012-06,Avon and Somerset Constabulary,ER125,1,0,0,2,10,2,0,0,2,1,1
2012-06,Avon and Somerset Constabulary,FS006,4,0,0,2,10,1,1,3,0,0,0
2012-06,Avon and Somerset Constabulary,ER127,2,0,2,8,10,5,3,1,1,0,1
2012-06,Avon and Somerset Constabulary,ER126,8,0,3,7,18,3,1,1,2,0,3
2012-06,Avon and Somerset Constabulary,JN313,1,0,1,2,3,0,0,2,0,0,0
2012-06,Avon and Somerset Constabulary,GM018,5,0,1,1,8,9,0,2,3,0,1
2012-06,Avon and Somerset Constabulary,FS007,1,0,1,0,3,1,1,4,0,0,1
2012-06,Avon and Somerset Constabulary,BU170,10,1,11,4,10,2,0,7,1,0,1
2012-06,Avon and Somerset Constabulary,GM017,0,0,2,0,1,0,0,0,0,0,1
2012-06,Avon and Somerset Constabulary,GM014,6,0,2,0,4,0,0,1,0,0,1
2012-06,Avon and Somerset Constabulary,GM015,1,0,1,1,4,1,0,1,0,0,0
2012-06,Avon and Somerset Constabulary,ER129,1,0,2,3,16,3,2,1,0,0,0
2012-06,Avon and Somerset Constabulary,ER128,2,0,0,6,15,2,0,4,0,0,1
2012-06,Avon and Somerset Constabulary,GM010,0,0,2,1,2,0,0,0,0,0,0
2012-06,Avon and Somerset Constabulary,GM011,3,0,0,0,1,0,0,0,0,0,0
2012-06,Avon and Somerset Constabulary,JP215,5,0,1,2,18,3,0,3,0,0,0
2012-06,Avon and Somerset Constabulary,FS005,3,0,0,1,1,0,0,1,1,0,0
2012-06,Avon and Somerset Constabulary,GT008,2,0,2,0,2,1,0,4,0,0,1
2012-06,Avon and Somerset Constabulary,GT009,4,0,2,0,2,2,0,1,0,0,2
2012-06,Avon and Somerset Constabulary,GT006,0,0,1,0,2,0,0,0,0,0,0
2012-06,Avon and Somerset Constabulary,GT007,0,0,1,1,9,2,0,4,0,0,0
2012-06,Avon and Somerset Constabulary,GT004,3,0,0,2,3,0,2,0,0,0,0
2012-06,Avon and Somerset Constabulary,GT005,0,0,1,0,3,1,0,0,0,0,0
2012-06,Avon and Somerset Constabulary,GT002,1,0,2,4,11,4,0,1,1,0,0
2012-06,Avon and Somerset Constabulary,GT003,1,0,1,1,3,0,0,2,0,0,2
2012-06,Avon and Somerset Constabulary,GT001,2,0,0,1,7,1,1,4,0,0,4
2012-06,Avon and Somerset Constabulary,GM016,1,0,0,4,14,1,2,1,4,0,0
2012-06,Avon and Somerset Constabulary,JP222,4,0,1,0,2,1,1,3,1,0,0
2012-06,Avon and Somerset Constabulary,JP221,0,0,0,0,1,0,0,0,0,0,0
2012-06,Avon and Somerset Constabulary,JP220,0,0,0,0,0,0,0,0,0,0,0
2012-06,Avon and Somerset Constabulary,JP225,1,0,3,4,8,4,0,3,1,0,0
2012-06,Avon and Somerset Constabulary,JP224,3,0,2,3,0,0,0,1,0,0,0
2012-06,Avon and Somerset Constabulary,FN001,2,0,1,5,9,3,1,7,2,0,2
2012-06,Avon and Somerset Constabulary,FN003,1,0,1,4,10,0,0,7,16,0,1
2012-06,Avon and Somerset Constabulary,FN002,1,0,2,0,3,1,1,3,0,0,0
2012-06,Avon and Somerset Constabulary,FN005,6,0,4,4,6,2,0,2,0,0,0
2012-06,Avon and Somerset Constabulary,FN004,2,0,0,0,2,1,0,0,0,0,0
2012-06,Avon and Somerset Constabulary,FN007,4,0,1,4,9,13,1,0,0,0,1
2012-06,Avon and Somerset Constabulary,FN006,0,0,0,4,3,0,0,0,0,0,0
2012-06,Avon and Somerset Constabulary,JW118,0,0,1,1,14,5,0,0,0,0,2
2012-06,Avon and Somerset Constabulary,GM012,0,0,0,1,2,0,0,0,0,0,0
2012-06,Avon and Somerset Constabulary,JP214,0,0,1,0,6,2,0,1,1,0,0
2012-06,Avon and Somerset Constabulary,GM013,0,0,0,0,2,0,0,0,0,0,0
2012-06,Avon and Somerset Constabulary,ER136,0,0,0,2,5,1,0,0,0,0,1
2012-06,Avon and Somerset Constabulary,ER134,1,0,0,0,1,2,0,0,0,0,0
2012-06,Avon and Somerset Constabulary,ER135,4,0,2,0,4,1,0,1,0,0,0
2012-06,Avon and Somerset Constabulary,ER132,0,0,2,0,1,2,0,0,0,0,0
2012-06,Avon and Somerset Constabulary,ER133,1,0,4,2,7,3,0,2,1,0,1
2012-06,Avon and Somerset Constabulary,ER130,0,0,0,0,2,0,0,17,0,0,0
2012-06,Avon and Somerset Constabulary,ER131,5,0,0,2,3,1,0,1,0,1,0
2012-06,Avon and Somerset Constabulary,FY004,8,0,0,12,21,7,2,6,2,0,2
2012-06,Avon and Somerset Constabulary,FY005,3,0,0,6,13,10,1,1,0,0,0
2012-06,Avon and Somerset Constabulary,FY006,0,0,2,4,21,3,0,9,0,1,0
2012-06,Avon and Somerset Constabulary,FY007,3,0,1,2,3,1,0,1,1,0,0
2012-06,Avon and Somerset Constabulary,FY001,15,2,3,44,102,17,18,21,8,2,3
2012-06,Avon and Somerset Constabulary,FY002,10,0,9,10,42,11,2,9,1,1,4
2012-06,Avon and Somerset Constabulary,FY003,5,1,5,10,35,6,1,10,3,0,2
2012-06,Avon and Somerset Constabulary,JW114,2,0,3,1,10,0,0,2,1,0,1
2012-06,Avon and Somerset Constabulary,JN320,1,0,1,2,2,1,0,1,0,0,2
2012-06,Avon and Somerset Constabulary,GU003,1,0,1,7,7,2,0,8,0,0,0
2012-06,Avon and Somerset Constabulary,FS008,0,0,0,0,0,2,0,1,0,0,0
2012-06,Avon and Somerset Constabulary,BU123,16,1,8,18,62,18,13,9,6,1,8
2012-06,Avon and Somerset Constabulary,BU122,2,0,2,6,12,5,0,2,3,0,2
2012-06,Avon and Somerset Constabulary,BU121,9,0,4,18,56,6,1,11,3,0,4
2012-06,Avon and Somerset Constabulary,BU120,8,0,18,14,46,20,9,7,5,0,1
2012-06,Avon and Somerset Constabulary,FS002,1,0,1,2,16,3,3,3,1,1,3
2012-06,Avon and Somerset Constabulary,FS003,1,0,0,0,3,2,0,2,0,0,0
2012-06,Avon and Somerset Constabulary,FS001,3,1,4,8,29,7,2,5,2,0,1
2012-06,Avon and Somerset Constabulary,JN314,2,0,4,0,11,2,1,3,0,0,0
2012-06,Avon and Somerset Constabulary,FL005,1,0,4,2,4,2,0,2,0,0,1
2012-06,Avon and Somerset Constabulary,FL004,9,0,1,0,1,1,0,0,1,0,0
2012-06,Avon and Somerset Constabulary,FB001,3,0,1,0,2,0,0,1,0,0,0
2012-06,Avon and Somerset Constabulary,FB003,4,0,5,0,15,2,1,1,1,0,0
2012-06,Avon and Somerset Constabulary,FB002,2,0,4,7,7,6,0,1,2,0,0
2012-06,Avon and Somerset Constabulary,FL003,0,0,1,0,1,1,0,0,0,0,0
2012-06,Avon and Somerset Constabulary,BS143,10,2,9,13,54,15,4,14,6,0,3
2012-06,Avon and Somerset Constabulary,BS141,6,3,6,30,69,14,0,14,7,0,4
2012-06,Avon and Somerset Constabulary,BS140,10,2,11,12,34,10,3,8,3,0,3
2012-06,Avon and Somerset Constabulary,BT182,7,3,5,11,33,3,1,5,4,1,1
2012-06,Avon and Somerset Constabulary,BT183,2,1,2,18,34,2,11,7,7,0,4
2012-06,Avon and Somerset Constabulary,BT181,6,1,2,11,33,10,4,7,3,0,3
2012-06,Avon and Somerset Constabulary,BT186,18,7,3,52,99,10,2,20,37,0,3
2012-06,Avon and Somerset Constabulary,FL001,1,0,0,1,1,2,0,0,0,0,0
2012-06,Avon and Somerset Constabulary,BT184,3,0,2,17,36,5,7,11,6,0,1
2012-06,Avon and Somerset Constabulary,BT185,5,2,4,16,49,13,0,9,8,0,4
2012-06,Avon and Somerset Constabulary,GT028,0,0,4,3,13,2,2,5,1,0,0
2012-06,Avon and Somerset Constabulary,DC125,3,0,3,1,2,0,0,3,0,0,3
2012-06,Avon and Somerset Constabulary,DC124,13,0,14,15,29,14,5,10,0,0,1
2012-06,Avon and Somerset Constabulary,DC123,1,0,2,1,7,0,0,0,0,0,4
2012-06,Avon and Somerset Constabulary,DC122,4,0,7,5,9,8,0,9,4,0,2
2012-06,Avon and Somerset Constabulary,DC121,3,0,5,6,17,6,0,7,1,2,4
2012-06,Avon and Somerset Constabulary,DC120,4,0,21,23,75,19,11,16,4,0,5
2012-06,Avon and Somerset Constabulary,JN306,0,0,1,0,10,1,0,2,0,0,0
2012-06,Avon and Somerset Constabulary,GB002,1,0,5,20,60,7,11,4,7,1,7
2012-06,Avon and Somerset Constabulary,BI142,4,3,14,28,106,18,26,16,9,2,50
2012-06,Avon and Somerset Constabulary,BF162,24,3,10,55,91,22,13,26,11,1,13
2012-06,Avon and Somerset Constabulary,BF163,18,2,9,19,56,13,0,18,4,0,8
2012-06,Avon and Somerset Constabulary,BF160,5,1,3,18,47,15,6,9,3,1,2
2012-06,Avon and Somerset Constabulary,BF161,2,0,2,0,2,1,2,7,0,3,1
2012-06,Avon and Somerset Constabulary,BF166,1,0,3,12,21,9,0,2,1,0,1
2012-06,Avon and Somerset Constabulary,BF167,7,2,12,12,21,4,0,6,2,0,2
2012-06,Avon and Somerset Constabulary,BF164,9,0,3,11,39,12,3,4,0,0,2
2012-06,Avon and Somerset Constabulary,BF165,1,0,3,7,17,3,0,2,6,0,0
2012-06,Avon and Somerset Constabulary,EB103,0,0,2,6,11,1,0,2,3,0,0
2012-06,Avon and Somerset Constabulary,EB102,1,0,3,3,15,4,0,1,1,0,1
2012-06,Avon and Somerset Constabulary,EB101,4,0,4,10,35,10,7,10,6,1,3
2012-06,Avon and Somerset Constabulary,EB100,8,0,3,50,121,13,48,35,4,0,8
2012-06,Avon and Somerset Constabulary,EB107,3,0,4,4,6,2,0,1,0,1,0
2012-06,Avon and Somerset Constabulary,EB106,1,0,8,1,20,6,0,3,0,0,1
2012-06,Avon and Somerset Constabulary,EB105,2,0,2,3,10,4,2,6,1,0,4
2012-06,Avon and Somerset Constabulary,EB104,2,0,1,4,13,3,0,5,0,0,1
2012-06,Avon and Somerset Constabulary,EB109,1,0,0,7,8,5,3,4,1,0,5
2012-06,Avon and Somerset Constabulary,EB108,0,0,1,5,9,6,2,2,0,0,0
2012-06,Avon and Somerset Constabulary,JC212,1,0,2,1,3,3,0,3,0,0,1
2012-06,Avon and Somerset Constabulary,JC211,1,0,0,0,2,0,0,0,0,0,0
2012-06,Avon and Somerset Constabulary,JC210,0,0,0,0,2,0,0,1,0,0,0
2012-06,Avon and Somerset Constabulary,EK122,1,0,0,0,11,0,0,0,0,0,1
2012-06,Avon and Somerset Constabulary,EK123,2,0,2,0,0,0,0,2,0,0,0
2012-06,Avon and Somerset Constabulary,EK120,0,0,2,0,6,0,0,1,2,0,0
2012-06,Avon and Somerset Constabulary,EK121,1,0,0,1,3,0,0,1,1,0,0
2012-06,Avon and Somerset Constabulary,EK124,2,0,0,1,3,1,0,0,0,0,0
2012-06,Avon and Somerset Constabulary,JP217,0,0,0,7,11,7,2,3,0,0,0
